기준_년분기_코드,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
20244,3110655,발산역 5번,55578.8,51115.0,0.9196852037107672
20244,3110656,까치산역 3번,818543.4,874746.5,1.0686623336038137
20244,3110657,양천향교역 5번,103531.2,95956.5,0.9268365478232647
20244,3110658,화곡초등학교,88952.2,100941.0,1.13477800436639
20244,3110659,화곡역 4번,629155.8,664538.0,1.0562375805801996
20244,3110660,등촌3동주민센터,127328.2,123723.5,0.9716896963909016
20244,3110661,강서새말어린이공원,38194.2,42289.0,1.1072099952348786
20244,3110662,까치산역 1번,266382.8,291951.5,1.0959848008204731
20244,3110663,우장산롯데캐슬아파트앞,29478.2,33667.5,1.1421151902083573
20244,3110641,공항고등학교,48447.6,53045.0,1.0948942775287114
20244,3110639,신방화역 8번,76428.6,82872.0,1.0843061367079865
20244,3110715,구로구민회관,44556.6,41917.0,0.9407584959355068
20244,3110626,양화초등학교,196702.0,213632.0,1.0860692824678957
20244,3110616,양목초등학교,31949.0,29176.5,0.913221071082037
20244,3110617,등촌역 4번,67678.2,75860.0,1.120892695136691
20244,3110618,강서고등학교,224957.8,237991.0,1.057936199589434
20244,3110619,목4동주민센터,51212.2,57306.0,1.118991177883395
20244,3110620,목동보건지소,275770.6,293202.5,1.0632115968852374
20244,3110621,목동역 5번,26228.2,28064.0,1.0699933659191252
20244,3110622,달마을공원,63759.6,67539.5,1.0592836216036488
20244,3110623,갈산공원,12288.8,13140.0,1.069266323807044
20244,3110624,목동문화체육센터,61103.2,68852.0,1.1268149622278376
20244,3110625,신정2동주민센터,136552.8,142463.0,1.043281426671588
20244,3110627,신정롯데캐슬아파트,200884.8,213024.0,1.060428663592268
20244,3110638,신방화역 2번,319432.2,330692.0,1.0352494206908385
20244,3110628,신목동역,54230.6,55603.0,1.0253067456380716
20244,3110629,송정역 4번,28625.4,29132.0,1.0176975692916082
20244,3110630,공항시장역 1번,205565.6,212105.0,1.0318117428207831
20244,3110631,방화초등학교,85891.2,85264.5,0.9927035598524644
20244,3110632,방화역 3번,71635.4,70893.0,0.9896364088146364
20244,3110633,개화산역 1번,10111.0,10966.0,1.0845613688062503
20244,3110634,송정역 3번,234025.2,244941.5,1.0466458313036373
20244,3110635,공항시장역 3번,29295.6,31081.0,1.0609443056295145
20244,3110636,방화역 2번,72802.8,74122.0,1.0181201821907948
20244,3110637,송정역 2번,40301.0,41009.5,1.017580208927818
20244,3110664,강서구청옆,40496.2,43416.0,1.0721005921543256
20244,3110665,곰달래도서관,449720.4,446877.5,0.9936785166961516
